emp_id,hq_code,hq_name,brand,product_code,state,region,no_of_be,month_num,month_name,year,val_target_total,unit_target_total,val_target_per_be,unit_target_per_be
ADLA95,S0262,MALDA POOL,AMINOGLOBIN-XT,I0156,WB,WB-Direct,1.0,1,APRIL,2026,1.2457257394775658,656.8807533104724,1.2457257394775658,656.8807533104724
ADLA96,S0262,MALDA POOL,AMINOGLOBIN-XT,I0156,WB,WB-Direct,1.0,1,APRIL,2026,1.2457257394775658,656.8807533104724,1.2457257394775658,656.8807533104724
ADLA95,S0262,MALDA POOL,AMINOGLOBIN-XT,I0156,WB,WB-Direct,1.0,2,MAY,2026,1.021086671702923,538.4268469757972,1.021086671702923,538.4268469757972
ADLA96,S0262,MALDA POOL,AMINOGLOBIN-XT,I0156,WB,WB-Direct,1.0,2,MAY,2026,1.021086671702923,538.4268469757972,1.021086671702923,538.4268469757972
ADLA95,S0262,MALDA POOL,AMINOGLOBIN-XT,I0156,WB,WB-Direct,1.0,3,JUNE,2026,1.1654287032916761,614.5395092092579,1.1654287032916761,614.5395092092579
ADLA96,S0262,MALDA POOL,AMINOGLOBIN-XT,I0156,WB,WB-Direct,1.0,3,JUNE,2026,1.1654287032916761,614.5395092092579,1.1654287032916761,614.5395092092579
ADLA95,S0262,MALDA POOL,AMINOGLOBIN-XT,I0156,WB,WB-Direct,1.0,4,JULY,2026,1.1943874588854249,629.8096835233355,1.1943874588854249,629.8096835233355
ADLA96,S0262,MALDA POOL,AMINOGLOBIN-XT,I0156,WB,WB-Direct,1.0,4,JULY,2026,1.1943874588854249,629.8096835233355,1.1943874588854249,629.8096835233355
ADLA95,S0262,MALDA POOL,AMINOGLOBIN-XT,I0156,WB,WB-Direct,1.0,5,AUG,2026,1.2681896462550304,668.7261439439401,1.2681896462550304,668.7261439439401
ADLA96,S0262,MALDA POOL,AMINOGLOBIN-XT,I0156,WB,WB-Direct,1.0,5,AUG,2026,1.2681896462550304,668.7261439439401,1.2681896462550304,668.7261439439401
ADLA95,S0262,MALDA POOL,AMINOGLOBIN-XT,I0156,WB,WB-Direct,1.0,6,SEP,2026,1.1946714058924197,629.9594109616826,1.1946714058924197,629.9594109616826
ADLA96,S0262,MALDA POOL,AMINOGLOBIN-XT,I0156,WB,WB-Direct,1.0,6,SEP,2026,1.1946714058924197,629.9594109616826,1.1946714058924197,629.9594109616826
ADLA95,S0262,MALDA POOL,AMINOGLOBIN-XT,I0156,WB,WB-Direct,1.0,7,OCT,2026,1.2681896462550304,668.7261439439401,1.2681896462550304,668.7261439439401
ADLA96,S0262,MALDA POOL,AMINOGLOBIN-XT,I0156,WB,WB-Direct,1.0,7,OCT,2026,1.2681896462550304,668.7261439439401,1.2681896462550304,668.7261439439401
ADLA95,S0262,MALDA POOL,AMINOGLOBIN-XT,I0156,WB,WB-Direct,1.0,8,NOV,2026,1.2681896462550304,668.7261439439401,1.2681896462550304,668.7261439439401
ADLA96,S0262,MALDA POOL,AMINOGLOBIN-XT,I0156,WB,WB-Direct,1.0,8,NOV,2026,1.2681896462550304,668.7261439439401,1.2681896462550304,668.7261439439401
ADLA95,S0262,MALDA POOL,AMINOGLOBIN-XT,I0156,WB,WB-Direct,1.0,9,DEC,2026,0.9863697248650236,520.12033417862,0.9863697248650236,520.12033417862
ADLA96,S0262,MALDA POOL,AMINOGLOBIN-XT,I0156,WB,WB-Direct,1.0,9,DEC,2026,0.9863697248650236,520.12033417862,0.9863697248650236,520.12033417862
ADLA95,S0262,MALDA POOL,AMINOGLOBIN-XT,I0156,WB,WB-Direct,1.0,10,JAN,2027,1.1272796855600271,594.4232390612801,1.1272796855600271,594.4232390612801
ADLA96,S0262,MALDA POOL,AMINOGLOBIN-XT,I0156,WB,WB-Direct,1.0,10,JAN,2027,1.1272796855600271,594.4232390612801,1.1272796855600271,594.4232390612801
ADLA95,S0262,MALDA POOL,AMINOGLOBIN-XT,I0156,WB,WB-Direct,1.0,11,FEB,2027,1.170934860258022,617.4429480812972,1.170934860258022,617.4429480812972
ADLA96,S0262,MALDA POOL,AMINOGLOBIN-XT,I0156,WB,WB-Direct,1.0,11,FEB,2027,1.170934860258022,617.4429480812972,1.170934860258022,617.4429480812972
ADLA95,S0262,MALDA POOL,AMINOGLOBIN-XT,I0156,WB,WB-Direct,1.0,12,MARCH,2027,1.1802529182965866,622.356431675471,1.1802529182965866,622.356431675471
ADLA96,S0262,MALDA POOL,AMINOGLOBIN-XT,I0156,WB,WB-Direct,1.0,12,MARCH,2027,1.1802529182965866,622.356431675471,1.1802529182965866,622.356431675471
ADLA95,S0262,MALDA POOL,ARDEN 250,I0003,WB,WB-Direct,1.0,1,APRIL,2026,0.2110530992689029,887.2623671286959,0.2110530992689029,887.2623671286959
ADLA96,S0262,MALDA POOL,ARDEN 250,I0003,WB,WB-Direct,1.0,1,APRIL,2026,0.2110530992689029,887.2623671286959,0.2110530992689029,887.2623671286959
ADLA95,S0262,MALDA POOL,ARDEN 250,I0003,WB,WB-Direct,1.0,2,MAY,2026,0.17299434366303518,727.2642353513902,0.17299434366303518,727.2642353513902
ADLA96,S0262,MALDA POOL,ARDEN 250,I0003,WB,WB-Direct,1.0,2,MAY,2026,0.17299434366303518,727.2642353513902,0.17299434366303518,727.2642353513902
ADLA95,S0262,MALDA POOL,ARDEN 250,I0003,WB,WB-Direct,1.0,3,JUNE,2026,0.19744903072308756,830.0711763698137,0.19744903072308756,830.0711763698137
ADLA96,S0262,MALDA POOL,ARDEN 250,I0003,WB,WB-Direct,1.0,3,JUNE,2026,0.19744903072308756,830.0711763698137,0.19744903072308756,830.0711763698137
ADLA95,S0262,MALDA POOL,ARDEN 250,I0003,WB,WB-Direct,1.0,4,JULY,2026,0.2023552752722245,850.6969154253353,0.2023552752722245,850.6969154253353
ADLA96,S0262,MALDA POOL,ARDEN 250,I0003,WB,WB-Direct,1.0,4,JULY,2026,0.2023552752722245,850.6969154253353,0.2023552752722245,850.6969154253353
ADLA95,S0262,MALDA POOL,ARDEN 250,I0003,WB,WB-Direct,1.0,5,AUG,2026,0.21485897482948968,903.2621803064266,0.21485897482948968,903.2621803064266
ADLA96,S0262,MALDA POOL,ARDEN 250,I0003,WB,WB-Direct,1.0,5,AUG,2026,0.21485897482948968,903.2621803064266,0.21485897482948968,903.2621803064266
ADLA95,S0262,MALDA POOL,ARDEN 250,I0003,WB,WB-Direct,1.0,6,SEP,2026,0.20240338208575115,850.8991553611264,0.20240338208575115,850.8991553611264
ADLA96,S0262,MALDA POOL,ARDEN 250,I0003,WB,WB-Direct,1.0,6,SEP,2026,0.20240338208575115,850.8991553611264,0.20240338208575115,850.8991553611264
ADLA95,S0262,MALDA POOL,ARDEN 250,I0003,WB,WB-Direct,1.0,7,OCT,2026,0.21485897482948968,903.2621803064266,0.21485897482948968,903.2621803064266
ADLA96,S0262,MALDA POOL,ARDEN 250,I0003,WB,WB-Direct,1.0,7,OCT,2026,0.21485897482948968,903.2621803064266,0.21485897482948968,903.2621803064266
ADLA95,S0262,MALDA POOL,ARDEN 250,I0003,WB,WB-Direct,1.0,8,NOV,2026,0.21485897482948968,903.2621803064266,0.21485897482948968,903.2621803064266
ADLA96,S0262,MALDA POOL,ARDEN 250,I0003,WB,WB-Direct,1.0,8,NOV,2026,0.21485897482948968,903.2621803064266,0.21485897482948968,903.2621803064266
ADLA95,S0262,MALDA POOL,ARDEN 250,I0003,WB,WB-Direct,1.0,9,DEC,2026,0.167112535978492,702.537251349443,0.167112535978492,702.537251349443
ADLA96,S0262,MALDA POOL,ARDEN 250,I0003,WB,WB-Direct,1.0,9,DEC,2026,0.167112535978492,702.537251349443,0.167112535978492,702.537251349443
ADLA95,S0262,MALDA POOL,ARDEN 250,I0003,WB,WB-Direct,1.0,10,JAN,2027,0.19098575540399085,802.8997158279348,0.19098575540399085,802.8997158279348
ADLA96,S0262,MALDA POOL,ARDEN 250,I0003,WB,WB-Direct,1.0,10,JAN,2027,0.19098575540399085,802.8997158279348,0.19098575540399085,802.8997158279348
ADLA95,S0262,MALDA POOL,ARDEN 250,I0003,WB,WB-Direct,1.0,11,FEB,2027,0.19838189375704537,833.9929110734661,0.19838189375704537,833.9929110734661
ADLA96,S0262,MALDA POOL,ARDEN 250,I0003,WB,WB-Direct,1.0,11,FEB,2027,0.19838189375704537,833.9929110734661,0.19838189375704537,833.9929110734661
ADLA95,S0262,MALDA POOL,ARDEN 250,I0003,WB,WB-Direct,1.0,12,MARCH,2027,0.19996057593875202,840.6296545960063,0.19996057593875202,840.6296545960063
ADLA96,S0262,MALDA POOL,ARDEN 250,I0003,WB,WB-Direct,1.0,12,MARCH,2027,0.19996057593875202,840.6296545960063,0.19996057593875202,840.6296545960063
ADLA95,S0262,MALDA POOL,ARDEN 325,I0005,WB,WB-Direct,1.0,1,APRIL,2026,0.5923813148685256,2143.0014357134482,0.5923813148685256,2143.0014357134482
ADLA96,S0262,MALDA POOL,ARDEN 325,I0005,WB,WB-Direct,1.0,1,APRIL,2026,0.5923813148685256,2143.0014357134482,0.5923813148685256,2143.0014357134482
ADLA95,S0262,MALDA POOL,ARDEN 325,I0005,WB,WB-Direct,1.0,2,MAY,2026,0.48555845481026694,1756.5585538634823,0.48555845481026694,1756.5585538634823
ADLA96,S0262,MALDA POOL,ARDEN 325,I0005,WB,WB-Direct,1.0,2,MAY,2026,0.48555845481026694,1756.5585538634823,0.48555845481026694,1756.5585538634823
ADLA95,S0262,MALDA POOL,ARDEN 325,I0005,WB,WB-Direct,1.0,3,JUNE,2026,0.5541975779764938,2004.867769227547,0.5541975779764938,2004.867769227547
ADLA96,S0262,MALDA POOL,ARDEN 325,I0005,WB,WB-Direct,1.0,3,JUNE,2026,0.5541975779764938,2004.867769227547,0.5541975779764938,2004.867769227547
ADLA95,S0262,MALDA POOL,ARDEN 325,I0005,WB,WB-Direct,1.0,4,JULY,2026,0.567968366499155,2054.6850386691376,0.567968366499155,2054.6850386691376
ADLA96,S0262,MALDA POOL,ARDEN 325,I0005,WB,WB-Direct,1.0,4,JULY,2026,0.567968366499155,2054.6850386691376,0.567968366499155,2054.6850386691376
ADLA95,S0262,MALDA POOL,ARDEN 325,I0005,WB,WB-Direct,1.0,5,AUG,2026,0.6030636008743515,2181.645723898445,0.6030636008743515,2181.645723898445
ADLA96,S0262,MALDA POOL,ARDEN 325,I0005,WB,WB-Direct,1.0,5,AUG,2026,0.6030636008743515,2181.645723898445,0.6030636008743515,2181.645723898445
ADLA95,S0262,MALDA POOL,ARDEN 325,I0005,WB,WB-Direct,1.0,6,SEP,2026,0.5681033921280122,2055.173508020274,0.5681033921280122,2055.173508020274
ADLA96,S0262,MALDA POOL,ARDEN 325,I0005,WB,WB-Direct,1.0,6,SEP,2026,0.5681033921280122,2055.173508020274,0.5681033921280122,2055.173508020274
ADLA95,S0262,MALDA POOL,ARDEN 325,I0005,WB,WB-Direct,1.0,7,OCT,2026,0.6030636008743515,2181.645723898445,0.6030636008743515,2181.645723898445
ADLA96,S0262,MALDA POOL,ARDEN 325,I0005,WB,WB-Direct,1.0,7,OCT,2026,0.6030636008743515,2181.645723898445,0.6030636008743515,2181.645723898445
ADLA95,S0262,MALDA POOL,ARDEN 325,I0005,WB,WB-Direct,1.0,8,NOV,2026,0.6030636008743515,2181.645723898445,0.6030636008743515,2181.645723898445
ADLA96,S0262,MALDA POOL,ARDEN 325,I0005,WB,WB-Direct,1.0,8,NOV,2026,0.6030636008743515,2181.645723898445,0.6030636008743515,2181.645723898445
ADLA95,S0262,MALDA POOL,ARDEN 325,I0005,WB,WB-Direct,1.0,9,DEC,2026,0.4690494673467178,1696.8355630321237,0.4690494673467178,1696.8355630321237
ADLA96,S0262,MALDA POOL,ARDEN 325,I0005,WB,WB-Direct,1.0,9,DEC,2026,0.4690494673467178,1696.8355630321237,0.4690494673467178,1696.8355630321237
ADLA95,S0262,MALDA POOL,ARDEN 325,I0005,WB,WB-Direct,1.0,10,JAN,2027,0.5360565341105347,1939.2406434652842,0.5360565341105347,1939.2406434652842
ADLA96,S0262,MALDA POOL,ARDEN 325,I0005,WB,WB-Direct,1.0,10,JAN,2027,0.5360565341105347,1939.2406434652842,0.5360565341105347,1939.2406434652842
ADLA95,S0262,MALDA POOL,ARDEN 325,I0005,WB,WB-Direct,1.0,11,FEB,2027,0.5568159267833224,2014.3399202076591,0.5568159267833224,2014.3399202076591
ADLA96,S0262,MALDA POOL,ARDEN 325,I0005,WB,WB-Direct,1.0,11,FEB,2027,0.5568159267833224,2014.3399202076591,0.5568159267833224,2014.3399202076591
ADLA95,S0262,MALDA POOL,ARDEN 325,I0005,WB,WB-Direct,1.0,12,MARCH,2027,0.5612469530501641,2030.3696217076692,0.5612469530501641,2030.3696217076692
ADLA96,S0262,MALDA POOL,ARDEN 325,I0005,WB,WB-Direct,1.0,12,MARCH,2027,0.5612469530501641,2030.3696217076692,0.5612469530501641,2030.3696217076692
ADLA95,S0262,MALDA POOL,ARDEN 500,I0009,WB,WB-Direct,1.0,1,APRIL,2026,0.08442462590066616,849.4534084001544,0.08442462590066616,849.4534084001544
ADLA96,S0262,MALDA POOL,ARDEN 500,I0009,WB,WB-Direct,1.0,1,APRIL,2026,0.08442462590066616,849.4534084001544,0.08442462590066616,849.4534084001544
ADLA95,S0262,MALDA POOL,ARDEN 500,I0009,WB,WB-Direct,1.0,2,MAY,2026,0.06920051303333291,696.273285573897,0.06920051303333291,696.273285573897
ADLA96,S0262,MALDA POOL,ARDEN 500,I0009,WB,WB-Direct,1.0,2,MAY,2026,0.06920051303333291,696.273285573897,0.06920051303333291,696.273285573897
ADLA95,S0262,MALDA POOL,ARDEN 500,I0009,WB,WB-Direct,1.0,3,JUNE,2026,0.07898278021497854,794.6993089134246,0.07898278021497854,794.6993089134246
ADLA96,S0262,MALDA POOL,ARDEN 500,I0009,WB,WB-Direct,1.0,3,JUNE,2026,0.07898278021497854,794.6993089134246,0.07898278021497854,794.6993089134246
ADLA95,S0262,MALDA POOL,ARDEN 500,I0009,WB,WB-Direct,1.0,4,JULY,2026,0.0809453567517501,814.4461222468743,0.0809453567517501,814.4461222468743
ADLA96,S0262,MALDA POOL,ARDEN 500,I0009,WB,WB-Direct,1.0,4,JULY,2026,0.0809453567517501,814.4461222468743,0.0809453567517501,814.4461222468743
ADLA95,S0262,MALDA POOL,ARDEN 500,I0009,WB,WB-Direct,1.0,5,AUG,2026,0.08594703718739947,864.7714206827801,0.08594703718739947,864.7714206827801
ADLA96,S0262,MALDA POOL,ARDEN 500,I0009,WB,WB-Direct,1.0,5,AUG,2026,0.08594703718739947,864.7714206827801,0.08594703718739947,864.7714206827801
ADLA95,S0262,MALDA POOL,ARDEN 500,I0009,WB,WB-Direct,1.0,6,SEP,2026,0.08096460024899951,814.6397441214597,0.08096460024899951,814.6397441214597
ADLA96,S0262,MALDA POOL,ARDEN 500,I0009,WB,WB-Direct,1.0,6,SEP,2026,0.08096460024899951,814.6397441214597,0.08096460024899951,814.6397441214597
ADLA95,S0262,MALDA POOL,ARDEN 500,I0009,WB,WB-Direct,1.0,7,OCT,2026,0.08594703718739947,864.7714206827801,0.08594703718739947,864.7714206827801
ADLA96,S0262,MALDA POOL,ARDEN 500,I0009,WB,WB-Direct,1.0,7,OCT,2026,0.08594703718739947,864.7714206827801,0.08594703718739947,864.7714206827801
ADLA95,S0262,MALDA POOL,ARDEN 500,I0009,WB,WB-Direct,1.0,8,NOV,2026,0.08594703718739947,864.7714206827801,0.08594703718739947,864.7714206827801
ADLA96,S0262,MALDA POOL,ARDEN 500,I0009,WB,WB-Direct,1.0,8,NOV,2026,0.08594703718739947,864.7714206827801,0.08594703718739947,864.7714206827801
ADLA95,S0262,MALDA POOL,ARDEN 500,I0009,WB,WB-Direct,1.0,9,DEC,2026,0.0668476955901996,672.5999938643846,0.0668476955901996,672.5999938643846
ADLA96,S0262,MALDA POOL,ARDEN 500,I0009,WB,WB-Direct,1.0,9,DEC,2026,0.0668476955901996,672.5999938643846,0.0668476955901996,672.5999938643846
ADLA95,S0262,MALDA POOL,ARDEN 500,I0009,WB,WB-Direct,1.0,10,JAN,2027,0.07639736638879954,768.6857072735825,0.07639736638879954,768.6857072735825
ADLA96,S0262,MALDA POOL,ARDEN 500,I0009,WB,WB-Direct,1.0,10,JAN,2027,0.07639736638879954,768.6857072735825,0.07639736638879954,768.6857072735825
ADLA95,S0262,MALDA POOL,ARDEN 500,I0009,WB,WB-Direct,1.0,11,FEB,2027,0.07935594039566893,798.4539265262954,0.07935594039566893,798.4539265262954
ADLA96,S0262,MALDA POOL,ARDEN 500,I0009,WB,WB-Direct,1.0,11,FEB,2027,0.07935594039566893,798.4539265262954,0.07935594039566893,798.4539265262954
ADLA95,S0262,MALDA POOL,ARDEN 500,I0009,WB,WB-Direct,1.0,12,MARCH,2027,0.07998743859715621,804.8078581419722,0.07998743859715621,804.8078581419722
ADLA96,S0262,MALDA POOL,ARDEN 500,I0009,WB,WB-Direct,1.0,12,MARCH,2027,0.07998743859715621,804.8078581419722,0.07998743859715621,804.8078581419722
ADLA95,S0262,MALDA POOL,ARDEN 650,I0010,WB,WB-Direct,1.0,1,APRIL,2026,0.41752064207306566,1895.1807689426576,0.41752064207306566,1895.1807689426576
ADLA96,S0262,MALDA POOL,ARDEN 650,I0010,WB,WB-Direct,1.0,1,APRIL,2026,0.41752064207306566,1895.1807689426576,0.41752064207306566,1895.1807689426576
ADLA95,S0262,MALDA POOL,ARDEN 650,I0010,WB,WB-Direct,1.0,2,MAY,2026,0.34223003448611944,1553.4268597890634,0.34223003448611944,1553.4268597890634
ADLA96,S0262,MALDA POOL,ARDEN 650,I0010,WB,WB-Direct,1.0,2,MAY,2026,0.34223003448611944,1553.4268597890634,0.34223003448611944,1553.4268597890634
ADLA95,S0262,MALDA POOL,ARDEN 650,I0010,WB,WB-Direct,1.0,3,JUNE,2026,0.39060808095109917,1773.0211362401885,0.39060808095109917,1773.0211362401885
ADLA96,S0262,MALDA POOL,ARDEN 650,I0010,WB,WB-Direct,1.0,3,JUNE,2026,0.39060808095109917,1773.0211362401885,0.39060808095109917,1773.0211362401885
ADLA95,S0262,MALDA POOL,ARDEN 650,I0010,WB,WB-Direct,1.0,4,JULY,2026,0.40031397193976065,1817.0774441051924,0.40031397193976065,1817.0774441051924
ADLA96,S0262,MALDA POOL,ARDEN 650,I0010,WB,WB-Direct,1.0,4,JULY,2026,0.40031397193976065,1817.0774441051924,0.40031397193976065,1817.0774441051924
ADLA95,S0262,MALDA POOL,ARDEN 650,I0010,WB,WB-Direct,1.0,5,AUG,2026,0.4250497028317603,1929.356159858017,0.4250497028317603,1929.356159858017
ADLA96,S0262,MALDA POOL,ARDEN 650,I0010,WB,WB-Direct,1.0,5,AUG,2026,0.4250497028317603,1929.356159858017,0.4250497028317603,1929.356159858017
ADLA95,S0262,MALDA POOL,ARDEN 650,I0010,WB,WB-Direct,1.0,6,SEP,2026,0.4004091403487597,1817.5094259532043,0.4004091403487597,1817.5094259532043
ADLA96,S0262,MALDA POOL,ARDEN 650,I0010,WB,WB-Direct,1.0,6,SEP,2026,0.4004091403487597,1817.5094259532043,0.4004091403487597,1817.5094259532043
ADLA95,S0262,MALDA POOL,ARDEN 650,I0010,WB,WB-Direct,1.0,7,OCT,2026,0.4250497028317603,1929.356159858017,0.4250497028317603,1929.356159858017
ADLA96,S0262,MALDA POOL,ARDEN 650,I0010,WB,WB-Direct,1.0,7,OCT,2026,0.4250497028317603,1929.356159858017,0.4250497028317603,1929.356159858017
ADLA95,S0262,MALDA POOL,ARDEN 650,I0010,WB,WB-Direct,1.0,8,NOV,2026,0.4250497028317603,1929.356159858017,0.4250497028317603,1929.356159858017
ADLA96,S0262,MALDA POOL,ARDEN 650,I0010,WB,WB-Direct,1.0,8,NOV,2026,0.4250497028317603,1929.356159858017,0.4250497028317603,1929.356159858017
ADLA95,S0262,MALDA POOL,ARDEN 650,I0010,WB,WB-Direct,1.0,9,DEC,2026,0.33059421331359135,1500.6103465562353,0.33059421331359135,1500.6103465562353
ADLA96,S0262,MALDA POOL,ARDEN 650,I0010,WB,WB-Direct,1.0,9,DEC,2026,0.33059421331359135,1500.6103465562353,0.33059421331359135,1500.6103465562353
ADLA95,S0262,MALDA POOL,ARDEN 650,I0010,WB,WB-Direct,1.0,10,JAN,2027,0.3778219580726759,1714.9832532071262,0.3778219580726759,1714.9832532071262
ADLA96,S0262,MALDA POOL,ARDEN 650,I0010,WB,WB-Direct,1.0,10,JAN,2027,0.3778219580726759,1714.9832532071262,0.3778219580726759,1714.9832532071262
ADLA95,S0262,MALDA POOL,ARDEN 650,I0010,WB,WB-Direct,1.0,11,FEB,2027,0.39245353867834176,1781.3979100859108,0.39245353867834176,1781.3979100859108
ADLA96,S0262,MALDA POOL,ARDEN 650,I0010,WB,WB-Direct,1.0,11,FEB,2027,0.39245353867834176,1781.3979100859108,0.39245353867834176,1781.3979100859108
ADLA95,S0262,MALDA POOL,ARDEN 650,I0010,WB,WB-Direct,1.0,12,MARCH,2027,0.39557660297078157,1795.5739071283936,0.39557660297078157,1795.5739071283936
ADLA96,S0262,MALDA POOL,ARDEN 650,I0010,WB,WB-Direct,1.0,12,MARCH,2027,0.39557660297078157,1795.5739071283936,0.39557660297078157,1795.5739071283936
ADLA95,S0262,MALDA POOL,ARDEN A,I0165,WB,WB-Direct,1.0,1,APRIL,2026,0.13874790106917978,337.25134433258415,0.13874790106917978,337.25134433258415
ADLA96,S0262,MALDA POOL,ARDEN A,I0165,WB,WB-Direct,1.0,1,APRIL,2026,0.13874790106917978,337.25134433258415,0.13874790106917978,337.25134433258415
ADLA95,S0262,MALDA POOL,ARDEN A,I0165,WB,WB-Direct,1.0,2,MAY,2026,0.11372778776162279,276.43552814146244,0.11372778776162279,276.43552814146244
ADLA96,S0262,MALDA POOL,ARDEN A,I0165,WB,WB-Direct,1.0,2,MAY,2026,0.11372778776162279,276.43552814146244,0.11372778776162279,276.43552814146244
ADLA95,S0262,MALDA POOL,ARDEN A,I0165,WB,WB-Direct,1.0,3,JUNE,2026,0.12980448368620065,315.51278459874544,0.12980448368620065,315.51278459874544
ADLA96,S0262,MALDA POOL,ARDEN A,I0165,WB,WB-Direct,1.0,3,JUNE,2026,0.12980448368620065,315.51278459874544,0.12980448368620065,315.51278459874544
ADLA95,S0262,MALDA POOL,ARDEN A,I0165,WB,WB-Direct,1.0,4,JULY,2026,0.13302988589864356,323.35269586066283,0.13302988589864356,323.35269586066283
ADLA96,S0262,MALDA POOL,ARDEN A,I0165,WB,WB-Direct,1.0,4,JULY,2026,0.13302988589864356,323.35269586066283,0.13302988589864356,323.35269586066283
ADLA95,S0262,MALDA POOL,ARDEN A,I0165,WB,WB-Direct,1.0,5,AUG,2026,0.1412499123999355,343.3329259516964,0.1412499123999355,343.3329259516964
ADLA96,S0262,MALDA POOL,ARDEN A,I0165,WB,WB-Direct,1.0,5,AUG,2026,0.1412499123999355,343.3329259516964,0.1412499123999355,343.3329259516964
ADLA95,S0262,MALDA POOL,ARDEN A,I0165,WB,WB-Direct,1.0,6,SEP,2026,0.13306151168109864,323.42956792551104,0.13306151168109864,323.42956792551104
ADLA96,S0262,MALDA POOL,ARDEN A,I0165,WB,WB-Direct,1.0,6,SEP,2026,0.13306151168109864,323.42956792551104,0.13306151168109864,323.42956792551104
ADLA95,S0262,MALDA POOL,ARDEN A,I0165,WB,WB-Direct,1.0,7,OCT,2026,0.1412499123999355,343.3329259516964,0.1412499123999355,343.3329259516964
ADLA96,S0262,MALDA POOL,ARDEN A,I0165,WB,WB-Direct,1.0,7,OCT,2026,0.1412499123999355,343.3329259516964,0.1412499123999355,343.3329259516964
ADLA95,S0262,MALDA POOL,ARDEN A,I0165,WB,WB-Direct,1.0,8,NOV,2026,0.1412499123999355,343.3329259516964,0.1412499123999355,343.3329259516964
ADLA96,S0262,MALDA POOL,ARDEN A,I0165,WB,WB-Direct,1.0,8,NOV,2026,0.1412499123999355,343.3329259516964,0.1412499123999355,343.3329259516964
ADLA95,S0262,MALDA POOL,ARDEN A,I0165,WB,WB-Direct,1.0,9,DEC,2026,0.10986104297772761,267.0367201846527,0.10986104297772761,267.0367201846527
ADLA96,S0262,MALDA POOL,ARDEN A,I0165,WB,WB-Direct,1.0,9,DEC,2026,0.10986104297772761,267.0367201846527,0.10986104297772761,267.0367201846527
ADLA95,S0262,MALDA POOL,ARDEN A,I0165,WB,WB-Direct,1.0,10,JAN,2027,0.12555547768883157,305.18482306817464,0.12555547768883157,305.18482306817464
ADLA96,S0262,MALDA POOL,ARDEN A,I0165,WB,WB-Direct,1.0,10,JAN,2027,0.12555547768883157,305.18482306817464,0.12555547768883157,305.18482306817464
ADLA95,S0262,MALDA POOL,ARDEN A,I0165,WB,WB-Direct,1.0,11,FEB,2027,0.1304177548885428,317.0034488598734,0.1304177548885428,317.0034488598734
ADLA96,S0262,MALDA POOL,ARDEN A,I0165,WB,WB-Direct,1.0,11,FEB,2027,0.1304177548885428,317.0034488598734,0.1304177548885428,317.0034488598734
ADLA95,S0262,MALDA POOL,ARDEN A,I0165,WB,WB-Direct,1.0,12,MARCH,2027,0.13145559247503583,319.5260969038906,0.13145559247503583,319.5260969038906
ADLA96,S0262,MALDA POOL,ARDEN A,I0165,WB,WB-Direct,1.0,12,MARCH,2027,0.13145559247503583,319.5260969038906,0.13145559247503583,319.5260969038906
ADLA95,S0262,MALDA POOL,ARDEN JUNIOR,I0006,WB,WB-Direct,1.0,1,APRIL,2026,0.059687668423839685,331.5981579102205,0.059687668423839685,331.5981579102205
ADLA96,S0262,MALDA POOL,ARDEN JUNIOR,I0006,WB,WB-Direct,1.0,1,APRIL,2026,0.059687668423839685,331.5981579102205,0.059687668423839685,331.5981579102205
ADLA95,S0262,MALDA POOL,ARDEN JUNIOR,I0006,WB,WB-Direct,1.0,2,MAY,2026,0.048924318380196466,271.80176877886925,0.048924318380196466,271.80176877886925
ADLA96,S0262,MALDA POOL,ARDEN JUNIOR,I0006,WB,WB-Direct,1.0,2,MAY,2026,0.048924318380196466,271.80176877886925,0.048924318380196466,271.80176877886925
ADLA95,S0262,MALDA POOL,ARDEN JUNIOR,I0006,WB,WB-Direct,1.0,3,JUNE,2026,0.05584031846598264,310.22399147768135,0.05584031846598264,310.22399147768135
ADLA96,S0262,MALDA POOL,ARDEN JUNIOR,I0006,WB,WB-Direct,1.0,3,JUNE,2026,0.05584031846598264,310.22399147768135,0.05584031846598264,310.22399147768135
ADLA95,S0262,MALDA POOL,ARDEN JUNIOR,I0006,WB,WB-Direct,1.0,4,JULY,2026,0.05722784747583644,317.9324859768691,0.05722784747583644,317.9324859768691
ADLA96,S0262,MALDA POOL,ARDEN JUNIOR,I0006,WB,WB-Direct,1.0,4,JULY,2026,0.05722784747583644,317.9324859768691,0.05722784747583644,317.9324859768691
ADLA95,S0262,MALDA POOL,ARDEN JUNIOR,I0006,WB,WB-Direct,1.0,5,AUG,2026,0.06076400342820401,337.57779682335564,0.06076400342820401,337.57779682335564
ADLA96,S0262,MALDA POOL,ARDEN JUNIOR,I0006,WB,WB-Direct,1.0,5,AUG,2026,0.06076400342820401,337.57779682335564,0.06076400342820401,337.57779682335564
ADLA95,S0262,MALDA POOL,ARDEN JUNIOR,I0006,WB,WB-Direct,1.0,6,SEP,2026,0.057241452504829864,318.00806947127705,0.057241452504829864,318.00806947127705
ADLA96,S0262,MALDA POOL,ARDEN JUNIOR,I0006,WB,WB-Direct,1.0,6,SEP,2026,0.057241452504829864,318.00806947127705,0.057241452504829864,318.00806947127705
ADLA95,S0262,MALDA POOL,ARDEN JUNIOR,I0006,WB,WB-Direct,1.0,7,OCT,2026,0.06076400342820401,337.57779682335564,0.06076400342820401,337.57779682335564
