period_year,period_month,bill_date,distributor_code,stockist_code,stockist_name,hq_code,hq_name,mr_emp_id,mr_name,raw_product_code,raw_product_name,brand,canonical_product_code,quantity,amount
2025,4,2025-04-07,16.0,C0824,RAJ PHARMA DISTRIBUTORS,S0086,GWALIOR,ADLA149,,I0071,,SERVIL-D,I0071,-1.0,0.0
2025,4,2025-04-07,16.0,C0824,RAJ PHARMA DISTRIBUTORS,S0086,GWALIOR,ADLA149,,I0108,,SERVIL-LS SYRUP,I0108,-4.0,-281.48
2025,4,2025-04-07,16.0,C0824,RAJ PHARMA DISTRIBUTORS,S0086,GWALIOR,ADLA149,,I0111,,ARDEN MF SUSPENSION,I0111,-1.0,-34.23
2025,4,2025-04-07,16.0,C0824,RAJ PHARMA DISTRIBUTORS,S0086,GWALIOR,ADLA149,,I0037,,SERVIL JUNIOR,I0037,-1.0,0.0
2025,4,2025-04-07,16.0,C0824,RAJ PHARMA DISTRIBUTORS,S0086,GWALIOR,ADLA149,,I0037,,SERVIL JUNIOR,I0037,-1.0,0.0
2025,4,2025-04-07,16.0,C0824,RAJ PHARMA DISTRIBUTORS,S0086,GWALIOR,ADLA149,,I0037,,SERVIL JUNIOR,I0037,-5.0,-252.6
2025,4,2025-04-07,16.0,C0824,RAJ PHARMA DISTRIBUTORS,S0086,GWALIOR,ADLA149,,I0018,,SERVIL-LS JUNIOR,I0018,-9.0,0.0
2025,4,2025-04-07,16.0,C0824,RAJ PHARMA DISTRIBUTORS,S0086,GWALIOR,ADLA149,,I0036,,CONIDERM-MX,I0036,-5.0,-211.4
2025,4,2025-04-07,16.0,C0824,RAJ PHARMA DISTRIBUTORS,S0086,GWALIOR,ADLA149,,I0156,,AMINOGLOBIN-XT,I0156,-1.0,-145.85
2025,4,2025-04-07,16.0,C0824,RAJ PHARMA DISTRIBUTORS,S0086,GWALIOR,ADLA149,,I0021,,CONIDERM-F,I0021,-1.0,0.0
2025,4,2025-04-07,16.0,C0824,RAJ PHARMA DISTRIBUTORS,S0086,GWALIOR,ADLA149,,I0071,,SERVIL-D,I0071,-1.0,-73.67
2025,4,2025-04-07,16.0,C0824,RAJ PHARMA DISTRIBUTORS,S0086,GWALIOR,ADLA149,,I0108,,SERVIL-LS SYRUP,I0108,-24.0,-1688.88
2025,4,2025-04-07,16.0,C0824,RAJ PHARMA DISTRIBUTORS,S0086,GWALIOR,ADLA149,,I0018,,SERVIL-LS JUNIOR,I0018,-8.0,-404.16
2025,4,2025-04-14,16.0,C0221,SUNRISE DISTRIBUTORS,S0099,INDORE,ADLA151,,I0037,,SERVIL JUNIOR,I0037,-2.0,0.0
2025,4,2025-04-14,16.0,C0221,SUNRISE DISTRIBUTORS,S0099,INDORE,ADLA151,,I0021,,CONIDERM-F,I0021,-2.0,0.0
2025,5,2025-05-10,16.0,C0824,RAJ PHARMA DISTRIBUTORS,S0086,GWALIOR,ADLA149,,I0108,,SERVIL-LS SYRUP,I0108,-2.0,-140.74
2025,5,2025-05-10,16.0,C0824,RAJ PHARMA DISTRIBUTORS,S0086,GWALIOR,ADLA149,,I0156,,AMINOGLOBIN-XT,I0156,-1.0,-145.85
2025,5,2025-05-10,16.0,C0824,RAJ PHARMA DISTRIBUTORS,S0086,GWALIOR,ADLA149,,I0108,,SERVIL-LS SYRUP,I0108,-1.0,-70.37
2025,5,2025-05-10,16.0,C0824,RAJ PHARMA DISTRIBUTORS,S0086,GWALIOR,ADLA149,,I0071,,SERVIL-D,I0071,-1.0,-66.97
2025,5,2025-05-10,16.0,C0824,RAJ PHARMA DISTRIBUTORS,S0086,GWALIOR,ADLA149,,I0071,,SERVIL-D,I0071,-1.0,-73.67
2025,5,2025-05-10,16.0,C0824,RAJ PHARMA DISTRIBUTORS,S0086,GWALIOR,ADLA149,,I0044,,SERVIL LS- BABY DROPS,I0044,-3.0,-124.38
2025,5,2025-05-10,16.0,C0824,RAJ PHARMA DISTRIBUTORS,S0086,GWALIOR,ADLA149,,I0037,,SERVIL JUNIOR,I0037,-2.0,-111.14
2025,5,2025-05-10,16.0,C0824,RAJ PHARMA DISTRIBUTORS,S0086,GWALIOR,ADLA149,,I0018,,SERVIL-LS JUNIOR,I0018,-3.0,-151.56
2025,5,2025-05-10,16.0,C0824,RAJ PHARMA DISTRIBUTORS,S0086,GWALIOR,ADLA149,,I0018,,SERVIL-LS JUNIOR,I0018,-2.0,-102.2
2025,5,2025-05-12,16.0,C0216,NEHA MEDICAL AGENCIES,S0086,GWALIOR,ADLA149,,I0018,,SERVIL-LS JUNIOR,I0018,-10.0,-555.7
2025,5,2025-05-12,16.0,C0216,NEHA MEDICAL AGENCIES,S0086,GWALIOR,ADLA149,,I0108,,SERVIL-LS SYRUP,I0108,-3.0,0.0
2025,5,2025-05-12,16.0,C0216,NEHA MEDICAL AGENCIES,S0086,GWALIOR,ADLA149,,I0003,,ARDEN 250,I0003,-6.0,0.0
2025,5,2025-05-12,16.0,C0216,NEHA MEDICAL AGENCIES,S0086,GWALIOR,ADLA149,,I0196,,COLDAID +,I0196,-1.0,-44.55
2025,5,2025-05-12,16.0,C0216,NEHA MEDICAL AGENCIES,S0086,GWALIOR,ADLA149,,I0006,,ARDEN JUNIOR,I0006,-2.0,-26.06
2025,5,2025-05-12,16.0,C0216,NEHA MEDICAL AGENCIES,S0086,GWALIOR,ADLA149,,I0037,,SERVIL JUNIOR,I0037,-1.0,-55.57
2025,6,2025-06-07,16.0,C0217,PRAKARTI MEDICAL AGENCIES,S0086,GWALIOR,ADLA149,,I0037,,SERVIL JUNIOR,I0037,-3.0,-153.3
2025,6,2025-06-14,16.0,C0212,CASH CHEMIST,S0086,GWALIOR,ADLA149,,I0018,,SERVIL-LS JUNIOR,I0018,-1.0,-50.52
2025,6,2025-06-14,16.0,C0212,CASH CHEMIST,S0086,GWALIOR,ADLA149,,I0074,,HEPAHEAL SYRUP,I0074,-1.0,-77.78
2025,6,2025-06-14,16.0,C0212,CASH CHEMIST,S0086,GWALIOR,ADLA149,,I0111,,ARDEN MF SUSPENSION,I0111,-1.0,-37.65
2025,6,2025-06-14,16.0,C0212,CASH CHEMIST,S0086,GWALIOR,ADLA149,,I0037,,SERVIL JUNIOR,I0037,-2.0,-111.14
2025,6,2025-06-14,16.0,C0212,CASH CHEMIST,S0086,GWALIOR,ADLA149,,I0021,,CONIDERM-F,I0021,-1.0,-84.56
2025,6,2025-06-14,16.0,C0212,CASH CHEMIST,S0086,GWALIOR,ADLA149,,I0010,,ARDEN 650,I0010,-13.0,-240.11
2025,6,2025-06-14,16.0,C0212,CASH CHEMIST,S0086,GWALIOR,ADLA149,,I0044,,SERVIL LS- BABY DROPS,I0044,-2.0,-82.92
2025,6,2025-06-14,16.0,C0212,CASH CHEMIST,S0086,GWALIOR,ADLA149,,I0108,,SERVIL-LS SYRUP,I0108,-3.0,-211.11
2025,6,2025-06-14,16.0,C0212,CASH CHEMIST,S0086,GWALIOR,ADLA149,,I0167,,ARDEN SPAS,I0167,-30.0,-777.9
2025,6,2025-06-14,16.0,C0212,CASH CHEMIST,S0086,GWALIOR,ADLA149,,I0156,,AMINOGLOBIN-XT,I0156,-2.0,-291.7
2025,7,2025-07-07,16.0,C0216,NEHA MEDICAL AGENCIES,S0086,GWALIOR,ADLA149,,I0108,,SERVIL-LS SYRUP,I0108,-40.0,-2588.4
2025,7,2025-07-07,16.0,C0216,NEHA MEDICAL AGENCIES,S0086,GWALIOR,ADLA149,,I0196,,COLDAID +,I0196,-4.0,-178.2
2025,7,2025-07-07,16.0,C0216,NEHA MEDICAL AGENCIES,S0086,GWALIOR,ADLA149,,I0021,,CONIDERM-F,I0021,-2.0,-169.12
2025,7,2025-07-07,16.0,C0216,NEHA MEDICAL AGENCIES,S0086,GWALIOR,ADLA149,,I0003,,ARDEN 250,I0003,-6.0,-112.44
2025,7,2025-07-07,16.0,C0216,NEHA MEDICAL AGENCIES,S0086,GWALIOR,ADLA149,,I0036,,CONIDERM-MX,I0036,-2.0,-91.32
2025,8,2025-08-07,16.0,C0217,PRAKARTI MEDICAL AGENCIES,S0086,GWALIOR,ADLA149,,I0037,,SERVIL JUNIOR,I0037,-6.0,-306.6
2025,8,2025-08-07,16.0,C0217,PRAKARTI MEDICAL AGENCIES,S0086,GWALIOR,ADLA149,,I0037,,SERVIL JUNIOR,I0037,-3.0,-153.3
2025,4,2025-04-30,18.0,C0424,BASUDEV PHARMACEUTICALS,S0017,BALASORE,ADORBE6,,I0005,,ARDEN 325,I0005,110.0,2899.6
2025,4,2025-04-30,18.0,C0424,BASUDEV PHARMACEUTICALS,S0017,BALASORE,ADORBE6,,I0053,,COLDAID SUSPENSION,I0053,25.0,1575.0
2025,4,2025-04-30,18.0,C0424,BASUDEV PHARMACEUTICALS,S0017,BALASORE,ADORBE6,,I0037,,SERVIL JUNIOR,I0037,166.0,10458.0
2025,4,2025-04-30,18.0,C0424,BASUDEV PHARMACEUTICALS,S0017,BALASORE,ADORBE6,,I0018,,SERVIL-LS JUNIOR,I0018,249.0,15527.64
2025,6,2025-06-30,18.0,C0548,MANOJ ENTERPRISES,S0017,BALASORE,ADORBE6,,I0197,,ORT+,I0197,176.0,14935.36
2025,6,2025-06-30,18.0,C0548,MANOJ ENTERPRISES,S0017,BALASORE,ADORBE6,,I0197,,ORT+,I0197,24.0,2036.64
2025,6,2025-06-30,18.0,C0548,MANOJ ENTERPRISES,S0017,BALASORE,ADORBE6,,I0005,,ARDEN 325,I0005,147.0,3874.92
2025,6,2025-06-30,18.0,C0548,MANOJ ENTERPRISES,S0017,BALASORE,ADORBE6,,I0005,,ARDEN 325,I0005,50.0,1318.0
2025,6,2025-06-30,18.0,C0548,MANOJ ENTERPRISES,S0017,BALASORE,ADORBE6,,I0196,,COLDAID +,I0196,303.0,19446.54
2025,6,2025-06-30,18.0,C0548,MANOJ ENTERPRISES,S0017,BALASORE,ADORBE6,,I0196,,COLDAID +,I0196,222.0,14247.96
2025,6,2025-06-30,18.0,C0548,MANOJ ENTERPRISES,S0017,BALASORE,ADORBE6,,I0263,,I0263,I0263,100.0,4821.0
2025,6,2025-06-30,18.0,C0548,MANOJ ENTERPRISES,S0017,BALASORE,ADORBE6,,I0274,,MV 30 TAB,I0274,27.0,1631.07
2025,6,2025-06-30,18.0,C0548,MANOJ ENTERPRISES,S0017,BALASORE,ADORBE6,,I0044,,SERVIL LS- BABY DROPS,I0044,6.0,276.42
2025,6,2025-06-30,18.0,C0548,MANOJ ENTERPRISES,S0017,BALASORE,ADORBE6,,I0296,,I0296,I0296,0.0,0.0
2025,6,2025-06-30,18.0,C0548,MANOJ ENTERPRISES,S0017,BALASORE,ADORBE6,,I0044,,SERVIL LS- BABY DROPS,I0044,54.0,2707.56
2025,6,2025-06-30,18.0,C0548,MANOJ ENTERPRISES,S0017,BALASORE,ADORBE6,,I0071,,SERVIL-D,I0071,73.0,5934.17
2025,6,2025-06-30,18.0,C0548,MANOJ ENTERPRISES,S0017,BALASORE,ADORBE6,,I0071,,SERVIL-D,I0071,7.0,569.03
2025,6,2025-06-30,18.0,C0548,MANOJ ENTERPRISES,S0017,BALASORE,ADORBE6,,I0355,,I0355,I0355,16.0,0.0
2025,6,2025-06-30,18.0,C0548,MANOJ ENTERPRISES,S0017,BALASORE,ADORBE6,,I0005,,ARDEN 325,I0005,21.0,553.56
2025,6,2025-06-30,18.0,C0548,MANOJ ENTERPRISES,S0017,BALASORE,ADORBE6,,I0005,,ARDEN 325,I0005,2.0,52.36
2025,7,2025-07-11,18.0,C0103,SAKUNIA MEDICAL AGENCIES,S0027,BARIPADA,ADLA93,,I0036,,CONIDERM-MX,I0036,10.0,558.0
2025,7,2025-07-11,18.0,C0103,SAKUNIA MEDICAL AGENCIES,S0027,BARIPADA,ADLA93,,I0010,,ARDEN 650,I0010,21.0,453.6
2025,7,2025-07-11,18.0,C0103,SAKUNIA MEDICAL AGENCIES,S0027,BARIPADA,ADLA93,,I0263,,I0263,I0263,20.0,964.2
2025,7,2025-07-11,18.0,C0103,SAKUNIA MEDICAL AGENCIES,S0027,BARIPADA,ADLA93,,I0074,,HEPAHEAL SYRUP,I0074,10.0,1125.0
2025,7,2025-07-11,18.0,C0103,SAKUNIA MEDICAL AGENCIES,S0027,BARIPADA,ADLA93,,I0197,,ORT+,I0197,23.0,1951.78
2025,7,2025-07-11,18.0,C0103,SAKUNIA MEDICAL AGENCIES,S0027,BARIPADA,ADLA93,,I0108,,SERVIL-LS SYRUP,I0108,25.0,2135.5
2025,7,2025-07-11,18.0,C0103,SAKUNIA MEDICAL AGENCIES,S0027,BARIPADA,ADLA93,,I0003,,ARDEN 250,I0003,22.0,515.46
2025,7,2025-07-23,18.0,C1062,DIVYANKA PHARMA,S0036,BHUBANESHWAR,M00124,,I0156,,AMINOGLOBIN-XT,I0156,15.0,2700.0
2025,7,2025-07-23,18.0,C1062,DIVYANKA PHARMA,S0036,BHUBANESHWAR,M00124,,I0006,,ARDEN JUNIOR,I0006,44.0,788.04
2025,7,2025-07-23,18.0,C1062,DIVYANKA PHARMA,S0036,BHUBANESHWAR,M00124,,I0111,,ARDEN MF SUSPENSION,I0111,20.0,903.6
2025,7,2025-07-23,18.0,C1062,DIVYANKA PHARMA,S0036,BHUBANESHWAR,M00124,,I0274,,MV 30 TAB,I0274,27.0,1631.07
2025,7,2025-07-23,18.0,C1062,DIVYANKA PHARMA,S0036,BHUBANESHWAR,M00124,,I0037,,SERVIL JUNIOR,I0037,6.0,374.16
2025,7,2025-07-23,18.0,C1062,DIVYANKA PHARMA,S0036,BHUBANESHWAR,M00124,,I0037,,SERVIL JUNIOR,I0037,44.0,2743.84
2025,7,2025-07-23,18.0,C1062,DIVYANKA PHARMA,S0036,BHUBANESHWAR,M00124,,I0018,,SERVIL-LS JUNIOR,I0018,50.0,3118.0
2025,7,2025-07-23,18.0,C1062,DIVYANKA PHARMA,S0036,BHUBANESHWAR,M00124,,I0005,,ARDEN 325,I0005,44.0,1159.84
2025,7,2025-07-30,18.0,C0099,JYOTI PHARMACEUTICALS,S0017,BALASORE,ADORBE6,,I0005,,ARDEN 325,I0005,110.0,2899.6
2025,7,2025-07-30,18.0,C0099,JYOTI PHARMACEUTICALS,S0017,BALASORE,ADORBE6,,I0263,,I0263,I0263,35.0,1687.35
2025,7,2025-07-30,18.0,C0099,JYOTI PHARMACEUTICALS,S0017,BALASORE,ADORBE6,,I0037,,SERVIL JUNIOR,I0037,31.0,1933.16
2025,7,2025-07-30,18.0,C0099,JYOTI PHARMACEUTICALS,S0017,BALASORE,ADORBE6,,I0037,,SERVIL JUNIOR,I0037,52.0,3242.72
2025,7,2025-07-30,18.0,C0424,BASUDEV PHARMACEUTICALS,S0017,BALASORE,ADORBE6,,I0018,,SERVIL-LS JUNIOR,I0018,166.0,10351.76
2025,7,2025-07-30,18.0,C0424,BASUDEV PHARMACEUTICALS,S0017,BALASORE,ADORBE6,,I0010,,ARDEN 650,I0010,21.0,453.6
2025,7,2025-07-30,18.0,C0424,BASUDEV PHARMACEUTICALS,S0017,BALASORE,ADORBE6,,I0010,,ARDEN 650,I0010,21.0,453.6
2025,7,2025-07-30,18.0,C0424,BASUDEV PHARMACEUTICALS,S0017,BALASORE,ADORBE6,,I0196,,COLDAID +,I0196,42.0,2695.56
2025,7,2025-07-30,18.0,C0424,BASUDEV PHARMACEUTICALS,S0017,BALASORE,ADORBE6,,I0053,,COLDAID SUSPENSION,I0053,25.0,1575.0
2025,7,2025-07-30,18.0,C0424,BASUDEV PHARMACEUTICALS,S0017,BALASORE,ADORBE6,,I0197,,ORT+,I0197,30.0,2545.8
2025,7,2025-07-30,18.0,C0424,BASUDEV PHARMACEUTICALS,S0017,BALASORE,ADORBE6,,I0037,,SERVIL JUNIOR,I0037,29.0,1808.44
2025,7,2025-07-30,18.0,C0424,BASUDEV PHARMACEUTICALS,S0017,BALASORE,ADORBE6,,I0037,,SERVIL JUNIOR,I0037,220.0,13860.0
2025,7,2025-07-30,18.0,C0424,BASUDEV PHARMACEUTICALS,S0017,BALASORE,ADORBE6,,I0355,,I0355,I0355,2.0,0.0
2025,7,2025-07-31,18.0,C0548,MANOJ ENTERPRISES,S0017,BALASORE,ADORBE6,,I0197,,ORT+,I0197,200.0,16972.0
2025,7,2025-07-31,18.0,C0548,MANOJ ENTERPRISES,S0017,BALASORE,ADORBE6,,I0005,,ARDEN 325,I0005,66.0,1739.76
2025,7,2025-07-31,18.0,C0548,MANOJ ENTERPRISES,S0017,BALASORE,ADORBE6,,I0196,,COLDAID +,I0196,336.0,21564.48
2025,7,2025-07-31,18.0,C0548,MANOJ ENTERPRISES,S0017,BALASORE,ADORBE6,,I0196,,COLDAID +,I0196,33.0,2117.94
2025,7,2025-07-31,18.0,C0548,MANOJ ENTERPRISES,S0017,BALASORE,ADORBE6,,I0021,,CONIDERM-F,I0021,8.0,750.88
2025,7,2025-07-31,18.0,C0548,MANOJ ENTERPRISES,S0017,BALASORE,ADORBE6,,I0021,,CONIDERM-F,I0021,52.0,4880.72
2025,7,2025-07-31,18.0,C0548,MANOJ ENTERPRISES,S0017,BALASORE,ADORBE6,,I0355,,I0355,I0355,2.0,0.0
2025,7,2025-07-31,18.0,C0548,MANOJ ENTERPRISES,S0017,BALASORE,ADORBE6,,I0296,,I0296,I0296,23.0,0.0
2025,7,2025-07-31,18.0,C0548,MANOJ ENTERPRISES,S0017,BALASORE,ADORBE6,,I0196,,COLDAID +,I0196,156.0,10012.08
2025,7,2025-07-31,18.0,C0103,SAKUNIA MEDICAL AGENCIES,S0027,BARIPADA,ADLA93,,I0156,,AMINOGLOBIN-XT,I0156,31.0,5580.0
2025,7,2025-07-31,18.0,C0103,SAKUNIA MEDICAL AGENCIES,S0027,BARIPADA,ADLA93,,I0156,,AMINOGLOBIN-XT,I0156,19.0,3420.0
2025,4,2025-04-30,18.0,C0548,MANOJ ENTERPRISES,S0017,BALASORE,ADORBE6,,I0018,,SERVIL-LS JUNIOR,I0018,415.0,25879.4
2025,4,2025-04-30,18.0,C0548,MANOJ ENTERPRISES,S0017,BALASORE,ADORBE6,,I0005,,ARDEN 325,I0005,110.0,2899.6
2025,4,2025-04-30,18.0,C0548,MANOJ ENTERPRISES,S0017,BALASORE,ADORBE6,,I0196,,COLDAID +,I0196,42.0,2695.56
2025,4,2025-04-30,18.0,C0548,MANOJ ENTERPRISES,S0017,BALASORE,ADORBE6,,I0274,,MV 30 TAB,I0274,18.0,1087.38
2025,4,2025-04-30,18.0,C0548,MANOJ ENTERPRISES,S0017,BALASORE,ADORBE6,,I0197,,ORT+,I0197,30.0,2545.8
2025,4,2025-04-30,18.0,C0548,MANOJ ENTERPRISES,S0017,BALASORE,ADORBE6,,I0296,,I0296,I0296,2.0,0.0
2025,4,2025-04-30,18.0,C0548,MANOJ ENTERPRISES,S0017,BALASORE,ADORBE6,,I0037,,SERVIL JUNIOR,I0037,415.0,26145.0
2025,7,2025-07-31,18.0,C0103,SAKUNIA MEDICAL AGENCIES,S0027,BARIPADA,ADLA93,,I0272,,MV 30 SYRUP,I0272,36.0,3053.16
2025,7,2025-07-31,18.0,C0103,SAKUNIA MEDICAL AGENCIES,S0027,BARIPADA,ADLA93,,I0165,,ARDEN A,I0165,50.0,2057.0
2025,7,2025-07-31,18.0,C0103,SAKUNIA MEDICAL AGENCIES,S0027,BARIPADA,ADLA93,,I0005,,ARDEN 325,I0005,110.0,2899.6
2025,7,2025-07-31,18.0,C0103,SAKUNIA MEDICAL AGENCIES,S0027,BARIPADA,ADLA93,,I0021,,CONIDERM-F,I0021,50.0,4693.0
2025,7,2025-07-31,18.0,C0103,SAKUNIA MEDICAL AGENCIES,S0027,BARIPADA,ADLA93,,I0074,,HEPAHEAL SYRUP,I0074,25.0,2812.5
2025,7,2025-07-31,18.0,C0103,SAKUNIA MEDICAL AGENCIES,S0027,BARIPADA,ADLA93,,I0036,,CONIDERM-MX,I0036,25.0,1395.0
2025,7,2025-07-31,18.0,C0103,SAKUNIA MEDICAL AGENCIES,S0027,BARIPADA,ADLA93,,I0053,,COLDAID SUSPENSION,I0053,25.0,1575.0
2025,7,2025-07-31,18.0,C0103,SAKUNIA MEDICAL AGENCIES,S0027,BARIPADA,ADLA93,,I0108,,SERVIL-LS SYRUP,I0108,26.0,2220.92
2025,7,2025-07-31,18.0,C0103,SAKUNIA MEDICAL AGENCIES,S0027,BARIPADA,ADLA93,,I0272,,MV 30 SYRUP,I0272,9.0,763.29
2025,7,2025-07-31,18.0,C0103,SAKUNIA MEDICAL AGENCIES,S0027,BARIPADA,ADLA93,,I0006,,ARDEN JUNIOR,I0006,22.0,394.02
2025,7,2025-07-31,18.0,C0103,SAKUNIA MEDICAL AGENCIES,S0027,BARIPADA,ADLA93,,I0108,,SERVIL-LS SYRUP,I0108,18.0,1537.56
2025,7,2025-07-31,18.0,C0103,SAKUNIA MEDICAL AGENCIES,S0027,BARIPADA,ADLA93,,I0184,,SERVIL HERBAL COUGH SYRUP,I0184,20.0,1131.4
2025,7,2025-07-31,18.0,C0103,SAKUNIA MEDICAL AGENCIES,S0027,BARIPADA,ADLA93,,I0108,,SERVIL-LS SYRUP,I0108,6.0,513.0
2025,8,2025-08-07,18.0,C0086,JASHO PHARMACEUTICALS,S0057,CUTTACK,ADLA89,,I0196,,COLDAID +,I0196,42.0,2695.56
2025,8,2025-08-07,18.0,C0086,JASHO PHARMACEUTICALS,S0057,CUTTACK,ADLA89,,I0037,,SERVIL JUNIOR,I0037,20.0,1260.0
2025,8,2025-08-07,18.0,C0086,JASHO PHARMACEUTICALS,S0057,CUTTACK,ADLA89,,I0044,,SERVIL LS- BABY DROPS,I0044,18.0,829.26
2025,8,2025-08-07,18.0,C0086,JASHO PHARMACEUTICALS,S0057,CUTTACK,ADLA89,,I0018,,SERVIL-LS JUNIOR,I0018,20.0,1247.2
2025,8,2025-08-07,18.0,C0086,JASHO PHARMACEUTICALS,S0057,CUTTACK,ADLA89,,I0296,,I0296,I0296,2.0,0.0
2025,8,2025-08-21,18.0,C0103,SAKUNIA MEDICAL AGENCIES,S0027,BARIPADA,ADLA93,,I0108,,SERVIL-LS SYRUP,I0108,100.0,8550.0
2025,8,2025-08-21,18.0,C0103,SAKUNIA MEDICAL AGENCIES,S0027,BARIPADA,ADLA93,,I0018,,SERVIL-LS JUNIOR,I0018,83.0,5175.88
2025,8,2025-08-21,18.0,C0103,SAKUNIA MEDICAL AGENCIES,S0027,BARIPADA,ADLA93,,I0274,,MV 30 TAB,I0274,56.0,3382.96
2025,8,2025-08-21,18.0,C0103,SAKUNIA MEDICAL AGENCIES,S0027,BARIPADA,ADLA93,,I0274,,MV 30 TAB,I0274,32.0,1933.12
2025,8,2025-08-21,18.0,C0103,SAKUNIA MEDICAL AGENCIES,S0027,BARIPADA,ADLA93,,I0272,,MV 30 SYRUP,I0272,45.0,3816.45
2025,8,2025-08-21,18.0,C0103,SAKUNIA MEDICAL AGENCIES,S0027,BARIPADA,ADLA93,,I0021,,CONIDERM-F,I0021,25.0,2346.5
2025,8,2025-08-21,18.0,C0103,SAKUNIA MEDICAL AGENCIES,S0027,BARIPADA,ADLA93,,I0005,,ARDEN 325,I0005,110.0,2899.6
2025,8,2025-08-21,18.0,C0103,SAKUNIA MEDICAL AGENCIES,S0027,BARIPADA,ADLA93,,I0274,,MV 30 TAB,I0274,12.0,724.92
2025,8,2025-08-21,18.0,C0103,SAKUNIA MEDICAL AGENCIES,S0027,BARIPADA,ADLA93,,I0074,,HEPAHEAL SYRUP,I0074,25.0,2812.5
2025,8,2025-08-29,18.0,C1074,J.N.R.PHARMACEUTICALS,S0032,BERHAMPUR,ADLA88,,I0108,,SERVIL-LS SYRUP,I0108,20.0,1710.0
2025,8,2025-08-29,18.0,C1074,J.N.R.PHARMACEUTICALS,S0032,BERHAMPUR,ADLA88,,I0018,,SERVIL-LS JUNIOR,I0018,20.0,1247.2
2025,8,2025-08-29,18.0,C1074,J.N.R.PHARMACEUTICALS,S0032,BERHAMPUR,ADLA88,,I0071,,SERVIL-D,I0071,7.0,569.03
2025,8,2025-08-29,18.0,C1074,J.N.R.PHARMACEUTICALS,S0032,BERHAMPUR,ADLA88,,I0071,,SERVIL-D,I0071,13.0,1056.77
2025,8,2025-08-29,18.0,C1074,J.N.R.PHARMACEUTICALS,S0032,BERHAMPUR,ADLA88,,I0184,,SERVIL HERBAL COUGH SYRUP,I0184,20.0,1131.4
2025,8,2025-08-29,18.0,C1074,J.N.R.PHARMACEUTICALS,S0032,BERHAMPUR,ADLA88,,I0296,,I0296,I0296,2.0,0.0
2025,8,2025-08-29,18.0,C1074,J.N.R.PHARMACEUTICALS,S0032,BERHAMPUR,ADLA88,,I0074,,HEPAHEAL SYRUP,I0074,20.0,2250.0
2025,8,2025-08-29,18.0,C1074,J.N.R.PHARMACEUTICALS,S0032,BERHAMPUR,ADLA88,,I0196,,COLDAID +,I0196,42.0,2695.56
2025,8,2025-08-29,18.0,C1074,J.N.R.PHARMACEUTICALS,S0032,BERHAMPUR,ADLA88,,I0274,,MV 30 TAB,I0274,9.0,543.69
2025,8,2025-08-29,18.0,C1074,J.N.R.PHARMACEUTICALS,S0032,BERHAMPUR,ADLA88,,I0272,,MV 30 SYRUP,I0272,18.0,1526.58
2025,8,2025-08-29,18.0,C1062,DIVYANKA PHARMA,S0036,BHUBANESHWAR,M00124,,I0156,,AMINOGLOBIN-XT,I0156,25.0,4500.0
2025,8,2025-08-29,18.0,C1062,DIVYANKA PHARMA,S0036,BHUBANESHWAR,M00124,,I0036,,CONIDERM-MX,I0036,25.0,1395.0
2025,8,2025-08-29,18.0,C1062,DIVYANKA PHARMA,S0036,BHUBANESHWAR,M00124,,I0074,,HEPAHEAL SYRUP,I0074,25.0,2812.5
2025,8,2025-08-29,18.0,C1062,DIVYANKA PHARMA,S0036,BHUBANESHWAR,M00124,,I0272,,MV 30 SYRUP,I0272,27.0,2289.87
2025,8,2025-08-29,18.0,C1062,DIVYANKA PHARMA,S0036,BHUBANESHWAR,M00124,,I0274,,MV 30 TAB,I0274,45.0,2718.45
2025,8,2025-08-29,18.0,C1062,DIVYANKA PHARMA,S0036,BHUBANESHWAR,M00124,,I0071,,SERVIL-D,I0071,50.0,4064.5
2025,8,2025-08-29,18.0,C1062,DIVYANKA PHARMA,S0036,BHUBANESHWAR,M00124,,I0018,,SERVIL-LS JUNIOR,I0018,87.0,5425.32
2025,8,2025-08-29,18.0,C1062,DIVYANKA PHARMA,S0036,BHUBANESHWAR,M00124,,I0108,,SERVIL-LS SYRUP,I0108,50.0,4275.0
2025,8,2025-08-29,18.0,C0424,BASUDEV PHARMACEUTICALS,S0017,BALASORE,ADORBE6,,I0296,,I0296,I0296,2.0,0.0
2025,8,2025-08-29,18.0,C0424,BASUDEV PHARMACEUTICALS,S0017,BALASORE,ADORBE6,,I0005,,ARDEN 325,I0005,22.0,579.92
2025,8,2025-08-29,18.0,C0424,BASUDEV PHARMACEUTICALS,S0017,BALASORE,ADORBE6,,I0196,,COLDAID +,I0196,42.0,2695.56
2025,8,2025-08-29,18.0,C0424,BASUDEV PHARMACEUTICALS,S0017,BALASORE,ADORBE6,,I0053,,COLDAID SUSPENSION,I0053,4.0,252.0
2025,8,2025-08-29,18.0,C0424,BASUDEV PHARMACEUTICALS,S0017,BALASORE,ADORBE6,,I0036,,CONIDERM-MX,I0036,10.0,558.0
2025,8,2025-08-29,18.0,C0424,BASUDEV PHARMACEUTICALS,S0017,BALASORE,ADORBE6,,I0036,,CONIDERM-MX,I0036,40.0,2442.8
2025,8,2025-08-29,18.0,C0424,BASUDEV PHARMACEUTICALS,S0017,BALASORE,ADORBE6,,I0272,,MV 30 SYRUP,I0272,27.0,2289.87
